tipo,titulo,fecha,url,duracion,preciomin,preciomax,lugar,desc
,Hombres a laplancha,2022-12-01 20:30,https://teatronacional.co/hombres-a-la-plancha/,,,,Centro de Eventos Royal Center,La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
,Hombres a laplancha,2022-12-01 20:30,https://teatronacional.co/hombres-a-la-plancha/,,,,Centro de Eventos Royal Center,La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
,Mujeres a la plancha,2022-11-22 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
,Mujeres a la plancha,2022-11-23 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
,Mujeres a la plancha,2022-11-29 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
,Mujeres a la plancha,2022-11-30 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
,Mujeres a la plancha,2022-12-06 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
,Mujeres a la plancha,2022-12-07 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
,Cartas de amor,2022-11-17 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
,Cartas de amor,2022-11-18 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
,Cartas de amor,2022-11-19 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
,Cartas de amor,2022-11-24 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
,Cartas de amor,2022-11-25 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
,Cartas de amor,2022-11-26 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
,"Jueves a sabado 8:00 p.m.
",2022-11-18 20:00,https://teatronacional.co/pastelazo/,,38000,,La Casa del Teatro Nacional,PASTELAZO A LA MONALISA - La Casa Del Teatro Nacional
,"Jueves a sabado 8:00 p.m.
",2022-11-19 20:00,https://teatronacional.co/pastelazo/,,38000,,La Casa del Teatro Nacional,PASTELAZO A LA MONALISA - La Casa Del Teatro Nacional
Improvisación ​,Volver,2022-10-27 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-10-28 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-10-29 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-03 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-04 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-05 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-10 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-11 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-12 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-17 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-18 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-19 20:00,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-10-30 18:30,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-06 18:30,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-13 18:30,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Improvisación ​,Volver,2022-11-20 18:30,https://www.lamalditavanidadteatro.com/volver,1.0,38000,,La Maldita Vanidad," El escenario nos reúne con la intención de VOLVER. Inevitablemente con esta palabra nuestra mente nos dispara hacia el pasado: a fragmentos de memoria. VOLVER implica entonces recordar, regresar, reconocer o retomar. En esta obra construimos un aqui y un ahora, desde un espacio vacío que se llena de momentos, de historias, de personajes y de relaciones a los que en el futuro, nuevamente, deseemos volver. ​"
Comedia ​,La Escala Humana,2022-11-25 20:00,https://www.lamalditavanidadteatro.com/laescalahumana,1.4166666666666667,38000,,La Maldita Vanidad," La Escala Humana es una comedia ácida y policiaca en la que una madre de familia se convierte en asesina serial. Un crimen ¿casual o premeditado? que como una bola de nieve conduce a uno, y luego otro más. Sus tres hijos tratan de encubrirla con un plan elaborado ¿ingenuo o ingenioso? y después de muchos acontecimientos inusitados resulta involucrado su amante, el policía. ​ EL DIRECTOR Jorge Zabaraín, actual director del Teatro La Concha en Cali, quien a lo largo de su trayectoria en el teatro, ha decidido trabajar para este proyecto con dos de sus colaboradores permanentes que conforman su equipo de trabajo: Gerson Andrade y Helber Sepulveda. A este montaje fueron invitados, Marleyda Soto, actriz colombiana reconocida por sus trabajos teatrales y cinematográficos; Sebastián Torres y Victoria González, ambos egresados de la Licenciatura en Arte Dramático de la Universidad del Valle y a Andrés Holguín, gestor, actor y director de teatro, con el propósito llevar a cabo “La escala humana” obra que se estrenó en el marco del Festival Brújula al Sur 2021."
Comedia ​,La Escala Humana,2022-11-26 20:00,https://www.lamalditavanidadteatro.com/laescalahumana,1.4166666666666667,38000,,La Maldita Vanidad," La Escala Humana es una comedia ácida y policiaca en la que una madre de familia se convierte en asesina serial. Un crimen ¿casual o premeditado? que como una bola de nieve conduce a uno, y luego otro más. Sus tres hijos tratan de encubrirla con un plan elaborado ¿ingenuo o ingenioso? y después de muchos acontecimientos inusitados resulta involucrado su amante, el policía. ​ EL DIRECTOR Jorge Zabaraín, actual director del Teatro La Concha en Cali, quien a lo largo de su trayectoria en el teatro, ha decidido trabajar para este proyecto con dos de sus colaboradores permanentes que conforman su equipo de trabajo: Gerson Andrade y Helber Sepulveda. A este montaje fueron invitados, Marleyda Soto, actriz colombiana reconocida por sus trabajos teatrales y cinematográficos; Sebastián Torres y Victoria González, ambos egresados de la Licenciatura en Arte Dramático de la Universidad del Valle y a Andrés Holguín, gestor, actor y director de teatro, con el propósito llevar a cabo “La escala humana” obra que se estrenó en el marco del Festival Brújula al Sur 2021."
Comedia ​,La Escala Humana,2022-12-01 20:00,https://www.lamalditavanidadteatro.com/laescalahumana,1.4166666666666667,38000,,La Maldita Vanidad," La Escala Humana es una comedia ácida y policiaca en la que una madre de familia se convierte en asesina serial. Un crimen ¿casual o premeditado? que como una bola de nieve conduce a uno, y luego otro más. Sus tres hijos tratan de encubrirla con un plan elaborado ¿ingenuo o ingenioso? y después de muchos acontecimientos inusitados resulta involucrado su amante, el policía. ​ EL DIRECTOR Jorge Zabaraín, actual director del Teatro La Concha en Cali, quien a lo largo de su trayectoria en el teatro, ha decidido trabajar para este proyecto con dos de sus colaboradores permanentes que conforman su equipo de trabajo: Gerson Andrade y Helber Sepulveda. A este montaje fueron invitados, Marleyda Soto, actriz colombiana reconocida por sus trabajos teatrales y cinematográficos; Sebastián Torres y Victoria González, ambos egresados de la Licenciatura en Arte Dramático de la Universidad del Valle y a Andrés Holguín, gestor, actor y director de teatro, con el propósito llevar a cabo “La escala humana” obra que se estrenó en el marco del Festival Brújula al Sur 2021."
Comedia ​,La Escala Humana,2022-12-02 20:00,https://www.lamalditavanidadteatro.com/laescalahumana,1.4166666666666667,38000,,La Maldita Vanidad," La Escala Humana es una comedia ácida y policiaca en la que una madre de familia se convierte en asesina serial. Un crimen ¿casual o premeditado? que como una bola de nieve conduce a uno, y luego otro más. Sus tres hijos tratan de encubrirla con un plan elaborado ¿ingenuo o ingenioso? y después de muchos acontecimientos inusitados resulta involucrado su amante, el policía. ​ EL DIRECTOR Jorge Zabaraín, actual director del Teatro La Concha en Cali, quien a lo largo de su trayectoria en el teatro, ha decidido trabajar para este proyecto con dos de sus colaboradores permanentes que conforman su equipo de trabajo: Gerson Andrade y Helber Sepulveda. A este montaje fueron invitados, Marleyda Soto, actriz colombiana reconocida por sus trabajos teatrales y cinematográficos; Sebastián Torres y Victoria González, ambos egresados de la Licenciatura en Arte Dramático de la Universidad del Valle y a Andrés Holguín, gestor, actor y director de teatro, con el propósito llevar a cabo “La escala humana” obra que se estrenó en el marco del Festival Brújula al Sur 2021."
Comedia ​,La Escala Humana,2022-12-03 20:00,https://www.lamalditavanidadteatro.com/laescalahumana,1.4166666666666667,38000,,La Maldita Vanidad," La Escala Humana es una comedia ácida y policiaca en la que una madre de familia se convierte en asesina serial. Un crimen ¿casual o premeditado? que como una bola de nieve conduce a uno, y luego otro más. Sus tres hijos tratan de encubrirla con un plan elaborado ¿ingenuo o ingenioso? y después de muchos acontecimientos inusitados resulta involucrado su amante, el policía. ​ EL DIRECTOR Jorge Zabaraín, actual director del Teatro La Concha en Cali, quien a lo largo de su trayectoria en el teatro, ha decidido trabajar para este proyecto con dos de sus colaboradores permanentes que conforman su equipo de trabajo: Gerson Andrade y Helber Sepulveda. A este montaje fueron invitados, Marleyda Soto, actriz colombiana reconocida por sus trabajos teatrales y cinematográficos; Sebastián Torres y Victoria González, ambos egresados de la Licenciatura en Arte Dramático de la Universidad del Valle y a Andrés Holguín, gestor, actor y director de teatro, con el propósito llevar a cabo “La escala humana” obra que se estrenó en el marco del Festival Brújula al Sur 2021."
Comedia ​,La Escala Humana,2022-11-27 18:30,https://www.lamalditavanidadteatro.com/laescalahumana,1.4166666666666667,38000,,La Maldita Vanidad," La Escala Humana es una comedia ácida y policiaca en la que una madre de familia se convierte en asesina serial. Un crimen ¿casual o premeditado? que como una bola de nieve conduce a uno, y luego otro más. Sus tres hijos tratan de encubrirla con un plan elaborado ¿ingenuo o ingenioso? y después de muchos acontecimientos inusitados resulta involucrado su amante, el policía. ​ EL DIRECTOR Jorge Zabaraín, actual director del Teatro La Concha en Cali, quien a lo largo de su trayectoria en el teatro, ha decidido trabajar para este proyecto con dos de sus colaboradores permanentes que conforman su equipo de trabajo: Gerson Andrade y Helber Sepulveda. A este montaje fueron invitados, Marleyda Soto, actriz colombiana reconocida por sus trabajos teatrales y cinematográficos; Sebastián Torres y Victoria González, ambos egresados de la Licenciatura en Arte Dramático de la Universidad del Valle y a Andrés Holguín, gestor, actor y director de teatro, con el propósito llevar a cabo “La escala humana” obra que se estrenó en el marco del Festival Brújula al Sur 2021."
Comedia ​,La Escala Humana,2022-12-04 18:30,https://www.lamalditavanidadteatro.com/laescalahumana,1.4166666666666667,38000,,La Maldita Vanidad," La Escala Humana es una comedia ácida y policiaca en la que una madre de familia se convierte en asesina serial. Un crimen ¿casual o premeditado? que como una bola de nieve conduce a uno, y luego otro más. Sus tres hijos tratan de encubrirla con un plan elaborado ¿ingenuo o ingenioso? y después de muchos acontecimientos inusitados resulta involucrado su amante, el policía. ​ EL DIRECTOR Jorge Zabaraín, actual director del Teatro La Concha en Cali, quien a lo largo de su trayectoria en el teatro, ha decidido trabajar para este proyecto con dos de sus colaboradores permanentes que conforman su equipo de trabajo: Gerson Andrade y Helber Sepulveda. A este montaje fueron invitados, Marleyda Soto, actriz colombiana reconocida por sus trabajos teatrales y cinematográficos; Sebastián Torres y Victoria González, ambos egresados de la Licenciatura en Arte Dramático de la Universidad del Valle y a Andrés Holguín, gestor, actor y director de teatro, con el propósito llevar a cabo “La escala humana” obra que se estrenó en el marco del Festival Brújula al Sur 2021."
Drama ​,En El Nombre De La Madre,2022-12-08 20:00,https://www.lamalditavanidadteatro.com/enelnombredelamadre,1.0,42000,,La Maldita Vanidad, Miriam/ María  
Drama ​,En El Nombre De La Madre,2022-12-09 20:00,https://www.lamalditavanidadteatro.com/enelnombredelamadre,1.0,42000,,La Maldita Vanidad, Miriam/ María  
Drama ​,En El Nombre De La Madre,2022-12-10 20:00,https://www.lamalditavanidadteatro.com/enelnombredelamadre,1.0,42000,,La Maldita Vanidad, Miriam/ María  
Drama ​,En El Nombre De La Madre,2022-12-15 20:00,https://www.lamalditavanidadteatro.com/enelnombredelamadre,1.0,42000,,La Maldita Vanidad, Miriam/ María  
Drama ​,En El Nombre De La Madre,2022-12-16 20:00,https://www.lamalditavanidadteatro.com/enelnombredelamadre,1.0,42000,,La Maldita Vanidad, Miriam/ María  
Drama ​,En El Nombre De La Madre,2022-12-17 20:00,https://www.lamalditavanidadteatro.com/enelnombredelamadre,1.0,42000,,La Maldita Vanidad, Miriam/ María  
Drama ​,En El Nombre De La Madre,2022-12-11 18:30,https://www.lamalditavanidadteatro.com/enelnombredelamadre,1.0,42000,,La Maldita Vanidad, Miriam/ María  
Drama ​,En El Nombre De La Madre,2022-12-18 18:30,https://www.lamalditavanidadteatro.com/enelnombredelamadre,1.0,42000,,La Maldita Vanidad, Miriam/ María  
,Sólo Me Acuerdo De Eso,2022-11-17 20:00,https://teatrolacandelaria.com/events/solo-me-acuerdo-de-eso/,0.0,,,Teatro La Candelaria,"SinopsisEsta pieza teatral se gesta en el proyecto de dramaturgia CICATRIZAR, en el cual, cinco dramaturgos colombianos y españoles investigaron sobre una herida de la historia de su país, con el objetivo de crear una obra teatral que de manera poética sanara el suceso real y propiciara su cicatrización en la memoria de los espectadores. Bajo la impecable tutoría de teatristas expertos en la escritura dramática como Carolina Vivas, Carlos José Reyes y en España, el maestro Jose Sanchis Sinisterra.La obra se centra en la historia de un joven estudiante de colegio apunto de graduarse que es asesinado de manera violenta en una manifestación por el derecho a la educación. Más allá del trágico suceso real, esta pieza nos evoca una ciudad, Bogotá, en el año 2019, desde la mirada de un joven que intenta recordar cómo se graduó del colegio; reconstruyendo cada calle, cada palabra, cada personaje capitalino, cada espacio y cada una de las atmósferas que retratan la convulsión social de los últimos tiempos en defensa de la vida y la justicia. Más que una obra teatral es un homenaje, un tributo a todas las victimas de una guerra silenciosa que ha arrebatado a miles la posibilidad de soñar, reír, enamorarse, estudiar, ser un “primíparo” y graduarse del colegio.Sólo me acuerdo de un ruido de cacerolas en la ciudad, de las clases de historia del profesor Reyes, de la plaza de Bolívar, de un sueño con mi papá, de mi traje de grado, de unas palomas en un cable de alta tensión, de un sábado veintitrés de noviembre, sólo me acuerdo de eso."
,Sólo Me Acuerdo De Eso,2022-11-18 20:00,https://teatrolacandelaria.com/events/solo-me-acuerdo-de-eso/,0.0,,,Teatro La Candelaria,"SinopsisEsta pieza teatral se gesta en el proyecto de dramaturgia CICATRIZAR, en el cual, cinco dramaturgos colombianos y españoles investigaron sobre una herida de la historia de su país, con el objetivo de crear una obra teatral que de manera poética sanara el suceso real y propiciara su cicatrización en la memoria de los espectadores. Bajo la impecable tutoría de teatristas expertos en la escritura dramática como Carolina Vivas, Carlos José Reyes y en España, el maestro Jose Sanchis Sinisterra.La obra se centra en la historia de un joven estudiante de colegio apunto de graduarse que es asesinado de manera violenta en una manifestación por el derecho a la educación. Más allá del trágico suceso real, esta pieza nos evoca una ciudad, Bogotá, en el año 2019, desde la mirada de un joven que intenta recordar cómo se graduó del colegio; reconstruyendo cada calle, cada palabra, cada personaje capitalino, cada espacio y cada una de las atmósferas que retratan la convulsión social de los últimos tiempos en defensa de la vida y la justicia. Más que una obra teatral es un homenaje, un tributo a todas las victimas de una guerra silenciosa que ha arrebatado a miles la posibilidad de soñar, reír, enamorarse, estudiar, ser un “primíparo” y graduarse del colegio.Sólo me acuerdo de un ruido de cacerolas en la ciudad, de las clases de historia del profesor Reyes, de la plaza de Bolívar, de un sueño con mi papá, de mi traje de grado, de unas palomas en un cable de alta tensión, de un sábado veintitrés de noviembre, sólo me acuerdo de eso."
,Sólo Me Acuerdo De Eso,2022-11-19 20:00,https://teatrolacandelaria.com/events/solo-me-acuerdo-de-eso/,0.0,,,Teatro La Candelaria,"SinopsisEsta pieza teatral se gesta en el proyecto de dramaturgia CICATRIZAR, en el cual, cinco dramaturgos colombianos y españoles investigaron sobre una herida de la historia de su país, con el objetivo de crear una obra teatral que de manera poética sanara el suceso real y propiciara su cicatrización en la memoria de los espectadores. Bajo la impecable tutoría de teatristas expertos en la escritura dramática como Carolina Vivas, Carlos José Reyes y en España, el maestro Jose Sanchis Sinisterra.La obra se centra en la historia de un joven estudiante de colegio apunto de graduarse que es asesinado de manera violenta en una manifestación por el derecho a la educación. Más allá del trágico suceso real, esta pieza nos evoca una ciudad, Bogotá, en el año 2019, desde la mirada de un joven que intenta recordar cómo se graduó del colegio; reconstruyendo cada calle, cada palabra, cada personaje capitalino, cada espacio y cada una de las atmósferas que retratan la convulsión social de los últimos tiempos en defensa de la vida y la justicia. Más que una obra teatral es un homenaje, un tributo a todas las victimas de una guerra silenciosa que ha arrebatado a miles la posibilidad de soñar, reír, enamorarse, estudiar, ser un “primíparo” y graduarse del colegio.Sólo me acuerdo de un ruido de cacerolas en la ciudad, de las clases de historia del profesor Reyes, de la plaza de Bolívar, de un sueño con mi papá, de mi traje de grado, de unas palomas en un cable de alta tensión, de un sábado veintitrés de noviembre, sólo me acuerdo de eso."
,Guadalupe Años Sin Cuenta,2022-11-23 19:30,https://teatrolacandelaria.com/events/guadalupe-anos-sin-cuenta-3/,,15000.0,30000.0,Teatro La Candelaria,"GUADALUPE AÑOS SIN CUENTA Autor: Teatro La Candelaria Dirección: Patricia Ariza Productor: Jhon Franklin HernándezTRAYECTORIA DE LA OBRA Obra teatral el cual renace en el año 1999 con el fin de hacer parte del inicio de las primeras mesas de negociación que se realizaron en San Vicente del Caguán, auspiciado por las naciones unidas en Colombia. Inicialmente la obra se realiza con uno de los grupos que desarrollaron su trabajo artístico en la corporación colombiana de teatro bajo el nombre de rapsoda teatro, grupo quien posteriormente se integra al proyecto de Tramaluna teatro desde el año 2010. El montaje escénico de Guadalupe años sin cuenta, ha sido dirigido por la directora Patricia Ariza, coautora y cofundadora del teatro la Candelaria y directora de la corporación colombiana de teatro. El montaje teatral ha mantenido presentaciones desde su remontaje, el cual cumple 20 años de actividad escénica en varios escenarios a nivel nacional e internacional como: Ottawa (Canada), Quito (Ecuador). En Bogotá se ha presentado en los escenarios de los Teatros: Jorge Eliécer Gaitán, Camarín del Carmen, La Candelaria, Seki- Sano. En el Auditorio León de Greiff de la Univers idad Nacional. Así mismo, ha hecho parte de la cartelera de obras teatrales presentadas dentro del marco de los festivales de teatro alternativo y mujeres en escena de la corporación colombiana de teatro. Ha realizado varias temporadas dentro de la programación anual del Teatro La Candelaria. Su última temporada se realiza del 06 de febrero al 02 de marzo del año 2019.RESEÑA La obra creada en 1975, se inspira en varios estudios sobre las guerrillas del llano, que en un principio contaron con el apoyo del partido liberal. La obra abre y cierra con el asesinato de Guadalupe Salcedo, quien sin estar presente como personaje a lo largo de ella es una especie de figura tutelar; en torno suyo se articulan las pugnas partidistas de mitad de siglo, los combatientes colombianos en la Guerra de Corea, la manipulación de la prensa, las intrigas de personajes en las bambalinas del poder, los crímenes de guerra, las presiones extranjeras y la complicidad de la iglesia. A todo ello se suma un coro griego que en canciones llaneras profundiza sobre los hechos y los personajes. De esta manera se retrata el inicio de un conflicto que subsiste hasta nuestros días, cuyos métodos violentos e inicuos conocieron a lo largo de los años cotas inusitadas de violencia y crueldad."
